,Player Name,Born,Age,Batting Style,Bowling Style,Playing Role,Innings_ODI_batting,Innings_T20_batting,Innings_Test_batting,NO_ODI,NO_T20,NO_Test,Runs_ODI_batting,Runs_T20_batting,Runs_Test_batting,HS_ODI,HS_T20,HS_Test,Ave_ODI_batting,Ave_T20_batting,Ave_Test_batting,BF_ODI,BF_T20,BF_Test,SR_ODI_batting,SR_T20_batting,100_ODI,100_T20,100_Test,50_ODI,50_T20,50_Test,0_ODI,0_T20,0_Test,Innings_ODI_bowling,Innings_T20_bowling,Innings_Test_bowling,Balls_ODI,Balls_T20,Balls_Test,Runs_ODI_bowling,Runs_T20_bowling,Runs_Test_bowling,Wickets_ODI,Wickets_T20,Wickets_Test,BBI_ODI,BBI_T20,BBI_Test,Ave_ODI_bowling,Ave_T20_bowling,Ave_Test_bowling,Econ_ODI,Econ_T20,Econ_Test,SR_ODI_bowling,SR_T20_bowling,SR_Test_bowling,4_ODI,4_T20,4_Test,5_ODI,5_T20,5_Test,10_ODI,10_T20,10_Test,ODI_Matches,T20_Matches,Test_Matches,Country,Current Status,SpanStart_ODI,SpanEnd_ODI,SpanStart_Test,SpanEnd_Test,SpanStart_T20,SpanEnd_T20
352,Mohammed Siraj,3/13/1994,30.37808219,Right hand Bat,Right arm Fast,Bowler,14,3,36,8,2,15,46,14,104,9,7,16,7.66,14.0,4.95,100,15,0,46.0,93.33,0,0,0,0,0,0,1,0,8,40,15,50,1825,0,3930,1550,441,2197,68,14,74,6/21,4/17,6/15,22.79,31.5,29.68,5.09,8.01,3.35,26.8,23.5,53.1,2,1,0,1,0,3,0,0,0,41,15,27,IND,Currently Playing,2019,2023,2020,2024,2017,2024
353,Mominul Haque,9/29/1991,32.83287671,Left hand Bat,Slow Left arm Orthodox,Middle order Batter,26,4,114,1,1,9,557,60,4058,60,26,181,22.28,20.0,38.64,749,50,0,74.36,120.0,0,0,12,3,0,18,1,0,13,12,2,42,234,0,829,190,32,512,7,0,10,2/13,-,3/4,27.14,0.0,51.2,4.87,10.66,3.7,33.4,0.0,82.9,0,0,0,0,0,0,0,0,0,28,6,61,BAN,Currently Playing,2012,2018,2013,2024,2012,2014
354,Mosaddek Hossain,12/10/1995,28.63561644,Right hand Bat,Right arm Offbreak,Middle order Batter,35,31,8,10,10,2,634,389,173,52,48,75,25.36,18.52,28.83,766,341,0,82.76,114.07,0,0,0,3,0,1,1,4,1,41,26,6,1130,0,162,969,398,87,17,18,0,3/13,5/20,-,57.0,22.11,0.0,5.14,7.21,3.22,66.4,18.3,0.0,0,0,0,0,1,0,0,0,0,43,33,4,BAN,Retired,2016,2022,2017,2022,2016,2022
355,Muhammad Musa,8/28/2000,23.92054795,Right hand Bat,Right arm Fast medium,Bowler,1,0,2,1,0,2,9,0,16,9,0,12,0.0,0.0,0.0,3,0,0,300.0,0.0,0,0,0,0,0,0,0,0,0,2,2,1,97,0,120,101,62,114,2,0,0,2/21,-,-,50.5,0.0,0.0,6.24,7.91,5.7,48.5,0.0,0.0,0,0,0,0,0,0,0,0,0,2,2,1,PAK,Retired,2020,2020,2019,2019,2019,2020
356,Mujeeb Ur Rahman,3/28/2001,23.3369863,Right hand Bat,Right arm Offbreak,Bowler,40,13,2,14,7,0,236,54,18,64,21,15,9.07,9.0,9.0,262,44,0,90.07,122.72,0,0,0,1,0,0,12,2,0,74,46,1,3968,0,90,2863,1068,75,101,59,1,5/50,5/20,1/75,28.34,18.1,75.0,4.32,6.35,5.0,39.2,17.0,90.0,3,1,0,1,1,0,0,0,0,75,46,1,AFG,Currently Playing,2017,2023,2018,2018,2018,2024
357,Mukesh Kumar,10/12/1993,30.79726027,Right hand Bat,Right arm Medium,Bowler,2,4,4,1,3,3,10,5,0,6,4,0,10.0,5.0,0.0,16,5,0,62.5,100.0,0,0,0,0,0,0,0,1,1,6,17,6,234,0,284,217,487,179,5,20,7,3/30,4/22,2/0,43.4,24.35,25.57,5.56,9.01,3.78,46.8,16.2,40.5,0,1,0,0,0,0,0,0,0,6,17,3,IND,Currently Playing,2023,2023,2023,2024,2023,2024
358,Mushfiqur Rahim,5/9/1987,37.22191781,Right hand Bat,Never Bowled,Wicketkeeper Batter,253,93,163,42,16,14,7792,1500,5676,144,72,219,36.92,19.48,38.09,9771,1304,0,79.74,115.03,9,0,10,49,6,27,11,8,12,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,271,102,88,BAN,Currently Playing,2006,2024,2005,2023,2006,2022
359,Mustafizur Rahman,9/6/1995,28.89589041,Left hand Bat,Left arm Fast medium,Bowler,51,30,22,30,12,7,160,85,66,20,15,16,7.61,4.72,4.4,309,110,0,51.77,77.27,0,0,0,0,0,0,9,7,8,103,102,25,5003,0,2145,4307,2730,1139,164,128,31,6/43,6/10,4/37,26.26,21.32,36.74,5.16,7.4,3.18,30.5,17.2,69.1,5,3,0,5,2,0,0,0,0,104,103,15,BAN,Currently Playing,2015,2024,2015,2022,2015,2024
360,N Burger,8/11/1995,28.96712329,Left hand Bat,Left arm Fast medium,Bowler,2,1,3,1,0,1,8,1,10,7,1,6,8.0,1.0,5.0,39,3,0,20.51,33.33,0,0,0,0,0,0,0,0,1,3,1,4,148,0,226,129,39,154,5,1,11,3/30,1/39,4/33,25.8,39.0,14.0,5.22,9.75,4.08,29.6,24.0,20.5,0,0,0,0,0,0,0,0,0,3,1,2,SA,Currently Playing,2023,2023,2023,2024,2023,2023
361,N Deonarine,8/16/1983,40.95342466,Left hand Bat,Right arm Offbreak,Batter,29,7,30,3,2,2,682,55,725,65,36,82,26.23,11.0,25.89,989,53,0,68.95,103.77,0,0,0,4,0,5,0,3,3,20,4,25,501,0,1503,475,87,713,6,0,24,2/18,-,4/37,79.16,0.0,29.7,5.68,9.66,2.84,83.5,0.0,62.6,0,0,0,0,0,0,0,0,0,31,8,18,WI,Retired,2005,2015,2005,2013,2010,2013
362,N Dickwella,6/23/1993,31.09863014,Left hand Bat,Never Bowled,Wicketkeeper Batter,52,27,96,1,1,7,1604,480,2757,116,68,96,31.45,18.46,30.97,1717,366,0,93.41,131.14,2,0,0,9,1,22,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,55,28,54,SL,Retired,2014,2022,2014,2023,2016,2021
363,N M'shangwe,2/9/1991,33.46849315,Right hand Bat,Legbreak,Bowler,6,2,4,1,1,0,38,5,8,16,5,8,7.6,5.0,2.0,45,4,0,84.44,125.0,0,0,0,0,0,0,1,1,3,6,5,4,336,0,790,260,142,435,3,4,7,2/50,2/33,4/82,86.66,35.5,62.14,4.64,8.87,3.3,112.0,24.0,112.8,0,0,0,0,0,0,0,0,0,6,5,2,ZIM,Retired,2011,2014,2014,2014,2013,2014
364,N Pradeep,10/19/1986,37.77808219,Right hand Bat,Right arm Fast medium,Bowler,25,6,50,17,5,17,35,10,132,7,8,17,4.37,10.0,4.0,83,15,0,42.16,66.66,0,0,0,0,0,0,4,1,18,47,16,53,2345,0,5077,2339,436,3003,63,15,70,4/31,4/25,6/132,37.12,29.06,42.9,5.98,9.41,3.54,37.2,18.5,72.5,2,1,0,0,0,1,0,0,0,49,16,28,SL,Retired,2012,2022,2011,2017,2016,2021
365,NA Saini,11/23/1992,31.68219178,Right hand Bat,Right arm Fast,Bowler,5,3,3,3,3,1,107,12,8,45,11,5,53.5,0.0,4.0,137,11,0,78.1,109.09,0,0,0,0,0,0,0,0,0,8,9,4,420,0,251,481,235,172,6,13,4,2/58,3/17,2/54,80.16,18.07,43.0,6.87,7.15,4.11,70.0,15.1,62.7,0,0,0,0,0,0,0,0,0,8,11,2,IND,Retired,2019,2021,2021,2021,2019,2021
366,ND McKenzie,11/24/1975,48.67945205,Right hand Bat,Right arm Medium,Opening Batter,55,1,94,10,1,7,1688,7,3253,131,7,226,37.51,0.0,37.39,2432,8,0,69.4,87.5,2,0,5,10,0,16,2,0,9,5,0,6,46,0,90,27,0,68,0,0,0,-,-,-,0.0,0.0,0.0,3.52,0.0,4.53,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,64,2,58,SA,Retired,2000,2009,2000,2009,2006,2009
367,NE Bonner,1/23/1989,35.51506849,Right hand Bat,Legbreak,Middle order Batter,6,2,25,1,0,4,85,27,803,31,24,123,17.0,13.5,38.23,135,38,0,62.96,71.05,0,0,2,0,0,3,2,0,4,3,1,8,65,0,114,55,18,82,1,0,1,1/29,-,1/16,55.0,0.0,82.0,5.07,9.0,4.31,65.0,0.0,114.0,0,0,0,0,0,0,0,0,0,6,2,15,WI,Retired,2021,2022,2021,2022,2011,2012
368,NJ Astle,9/15/1971,52.87123288,Right hand Bat,Right arm Medium,Opening Batter,217,4,137,14,1,10,7090,74,4702,145,40,222,34.92,24.66,37.02,9760,67,0,72.64,110.44,16,0,11,41,0,24,19,0,11,159,2,94,4850,0,5688,3809,50,2143,99,4,51,4/43,3/20,3/27,38.47,12.5,42.01,4.71,7.31,2.26,48.9,10.2,111.5,1,0,0,0,0,0,0,0,0,223,4,81,NZ,Retired,1995,2007,1996,2006,2005,2006
369,NJ O'Brien,11/8/1981,42.72328767,Left hand Bat,Never Bowled,Wicketkeeper Batter,101,28,2,9,2,0,2581,466,18,109,50,18,28.05,17.92,9.0,3638,475,0,70.94,98.1,1,0,0,18,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,103,30,1,IRE,Retired,2006,2018,2018,2018,2008,2016
370,NM Hauritz,10/18/1981,42.78082192,Right hand Bat,Right arm Offbreak,Bowler,32,2,24,17,0,7,336,6,426,53,4,75,22.4,3.0,25.05,349,10,0,96.27,60.0,0,0,0,1,0,2,0,0,1,56,2,33,2724,0,4200,2152,47,2204,63,2,63,4/29,1/20,5/53,34.15,23.5,34.98,4.74,6.4,3.14,43.2,22.0,66.6,2,0,0,0,0,2,0,0,0,58,3,17,AUS,Retired,2002,2011,2004,2010,2009,2009
